id	qid	testSet	module	count	accuracy
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb20-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb22-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb24-l2.qa98	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb25-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb26-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb27-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb28-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb29-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb30-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb31-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb32-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb34-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb35-l2.qa96	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb36-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb37-l2.qa95	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb38-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb39-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb40-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_EXPLAIN_Q3.sbjb42-l2.qa94	HYBRID_BURNED_OUT_EXPLAIN_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj3-l2.qa108	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj7-l2.qa112	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj8-l2.qa122	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj9-l2.qa113	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj10-l2.qa118	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj12-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	2	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa126	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj13-l2.qa128	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj14-l2.qa120	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj14-l2.qa121	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj15-l2.qa140	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	irrelevant
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj15-l2.qa141	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj18-l2.qa111	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa138	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa140	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj19-l2.qa141	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj22-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	4	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj23-l2.qa117	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj23-l2.qa118	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj24-l2.qa114	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa130	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa131	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa132	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	2	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj26-l2.qa134	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj27-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj27-l2.qa127	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj28-l2.qa119	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj29-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj30-l2.qa123	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj31-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj33-l2.qa121	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj33-l2.qa122	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj34-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj35-l2.qa126	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj36-l2.qa116	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj38-l2.qa115	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj39-l2.qa134	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	2	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj40-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj40-l2.qa126	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj42-l2.qa115	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa123	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa124	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj43-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj45-l2.qa112	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	2	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj46-l2.qa129	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa125	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa126	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj47-l2.qa127	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbj48-l2.qa116	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb3-l2.qa106	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb4-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb5-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb6-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb7-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb11-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb13-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb15-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb17-l2.qa104	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb18-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb19-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb20-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb21-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb22-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb24-l2.qa106	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb25-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb26-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb27-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb28-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb29-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb30-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb31-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb32-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb34-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb35-l2.qa104	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb36-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb37-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb38-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb40-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb41-l2.qa103	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q2.sbjb42-l2.qa102	HYBRID_BURNED_OUT_WHY_Q2		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj3-l2.qa109	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj7-l2.qa113	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj8-l2.qa123	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	2	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj9-l2.qa114	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj9-l2.qa115	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj10-l2.qa119	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj10-l2.qa120	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj11-l2.qa118	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj12-l2.qa125	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	2	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa129	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	irrelevant
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa130	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa131	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj13-l2.qa132	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj14-l2.qa122	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj14-l2.qa123	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa143	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa144	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj15-l2.qa146	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj18-l2.qa112	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj18-l2.qa113	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj18-l2.qa114	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj19-l2.qa142	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj19-l2.qa143	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj19-l2.qa144	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	contradictory
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj22-l2.qa128	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj23-l2.qa119	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj24-l2.qa116	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj26-l2.qa135	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj29-l2.qa125	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj30-l2.qa124	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj31-l2.qa125	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj31-l2.qa126	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	4	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj33-l2.qa123	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	non_domain
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj34-l2.qa126	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	2	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa127	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa128	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj35-l2.qa129	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj36-l2.qa117	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj36-l2.qa118	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj37-l2.qa113	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj37-l2.qa114	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj38-l2.qa116	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj39-l2.qa135	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj40-l2.qa127	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj42-l2.qa116	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj42-l2.qa117	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj42-l2.qa118	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	partially_correct_incomplete
SwitchesBulbsParallel-HYBRID_BURNED_OUT_WHY_Q3.sbj43-l2.qa126	HYBRID_BURNED_OUT_WHY_Q3		SwitchesBulbsParallel	1	correct
