@relation accuracy-weka.filters.unsupervised.attribute.Remove-R1

@attribute overlap numeric
@attribute F numeric
@attribute lesk numeric
@attribute cosine numeric
@attribute questionOverlap numeric
@attribute questionF numeric
@attribute questionLesk numeric
@attribute questionCosine numeric
@attribute word_matching numeric
@attribute neg_word_match numeric
@attribute num_match numeric
@attribute synonym_match numeric
@attribute antonym_match numeric
@attribute wup_similarity numeric
@attribute accuracy {correct,partially_correct_incomplete,contradictory,irrelevant,non_domain}

@data
7,0.466667,0.066964,0.467707,2,0.129032,0.008333,0.129099,0.5,-1,0,0,0,0.437171,correct
5,0.357143,0.055556,0.372678,4,0.32,0.04,0.326599,0.333333,0,0,0,0,0.397042,contradictory
6,0.6,0.145833,0.612372,1,0.086957,0.008333,0.091287,0.5,0,0,0,0,0.419118,correct
5,0.347826,0.065657,0.355335,1,0.076923,0.006061,0.07785,0.416667,0,0,0,0,0.401914,contradictory
11,0.468085,0.061303,0.495188,7,0.318182,0.029885,0.335624,0.833333,0,0,0,0,0.453647,contradictory
14,0.651163,0.096618,0.662122,5,0.263158,0.037681,0.269191,0.916667,-1,0,0,0,0.58182,contradictory
12,0.75,0.357143,0.755929,5,0.344828,0.080952,0.345033,0.833333,-1,0,0,0,0.557949,contradictory
7,0.482759,0.083333,0.497468,2,0.153846,0.012121,0.1557,0.5,-1,0,0,0,0.309107,correct
2,0.25,0.071429,0.377964,0,0,0,0,0,0,0,0,0,0.133333,partially_correct_incomplete
7,0.545455,0.340278,0.583333,1,0.086957,0.008333,0.091287,0.25,-1,0,0,0,0.621148,correct
3,0.272727,0.044643,0.283473,1,0.086957,0.008333,0.091287,0.25,0,0,0,0,0.354589,partially_correct_incomplete
7,0.736842,0.277778,0.737865,5,0.4,0.086667,0.408248,0.75,0,0,0,0,0.68,correct
6,0.545455,0.178571,0.566947,1,0.086957,0.008333,0.091287,0.416667,0,0,0,0,0.452451,partially_correct_incomplete
6,0.545455,0.138889,0.566947,2,0.173913,0.033333,0.182574,0.416667,0,0,0,0,0.520858,correct
5,0.357143,0.061111,0.372678,0,0,0,0,0.333333,-1,0,0,0,0.213534,contradictory
3,0.428571,0.111111,0.447214,0,0,0,0,0.333333,0,0,0,0,0.52,correct
5,0.526316,0.154762,0.545545,0,0,0,0,0.416667,0,0,0,0,0.466667,partially_correct_incomplete
1,0.117647,0.013889,0.117851,0,0,0,0,0.083333,0,0,0,0,0.264327,correct
6,0.461538,0.098214,0.5,3,0.26087,0.075,0.273861,0.333333,-1,0,0,0,0.408439,correct
8,0.538462,0.160714,0.540062,2,0.148148,0.022222,0.149071,0.416667,0,0,0,0,0.425731,contradictory
3,0.315789,0.071429,0.358569,2,0.2,0.053333,0.23094,0.083333,0,0,0,0,0.637544,partially_correct_incomplete
6,0.434783,0.083333,0.435194,3,0.230769,0.018182,0.23355,0.5,0,0,0,0,0.276424,partially_correct_incomplete
7,0.583333,0.207143,0.591608,2,0.16,0.026667,0.163299,0.416667,0,0,0,0,0.426156,correct
5,0.357143,0.036458,0.360844,4,0.258065,0.016667,0.258199,0.5,-1,0,0,0,0.264714,contradictory
3,0.285714,0.039683,0.303046,0,0,0,0,0.25,0,0,0,0,0.371429,correct
6,0.521739,0.095238,0.534522,1,0.083333,0.007407,0.086066,0.416667,0,0,0,0,0.396667,partially_correct_incomplete
6,0.47619,0.101852,0.481125,5,0.37037,0.094444,0.372678,0.583333,0,0,0,0,0.410411,correct
6,0.5,0.085714,0.507093,1,0.08,0.006667,0.08165,0.083333,-1,0,0,0,0.45888,correct
2,0.222222,0.055556,0.235702,0,0,0,0,0.25,0,0,0,0,0.22549,contradictory
7,0.444444,0.077778,0.447214,3,0.2,0.022222,0.2,0.5,0,0,0,0,0.397966,partially_correct_incomplete
14,0.756757,0.321637,0.757033,9,0.529412,0.14386,0.533114,0.666667,-1,0,0,0,0.520776,correct
4,0.347826,0.045455,0.348155,2,0.153846,0.012121,0.1557,0.416667,-1,0,0,0,0.378788,partially_correct_incomplete
15,0.652174,0.121032,0.668153,10,0.465116,0.12381,0.48795,0.916667,-1,0,0,0,0.451863,correct
6,0.571429,0.204082,0.606092,1,0.090909,0.009524,0.09759,0.416667,0,0,0,0,0.466667,partially_correct_incomplete
4,0.533333,0.25,0.534522,0,0,0,0,1,0,0,0,0,0.41437,correct
8,0.761905,0.290909,0.76277,0,0,0,0,0.5,-1,0,0,0,0.263978,partially_correct_incomplete
6,0.75,0.233333,0.774597,0,0,0,0,1,0,0,0,0,0.416765,correct
10,0.555556,0.384615,0.620174,0,0,0,0,1,-1,0,0,0,0.320797,correct
3,0.4,0.25,0.5,1,0.166667,0.03125,0.176777,1,0,0,0,0,0.379412,correct
4,0.5,0.222222,0.503953,0,0,0,0,1,0,0,0,0,0.433918,correct
5,0.625,0.222222,0.629941,0,0,0,0,1,0,0,0,0,0.31826,correct
2,0.571429,0.4,0.632456,0,0,0,0,1,0,0,0,0,0.45,correct
4,0.571429,0.285714,0.571429,0,0,0,0,1,0,0,0,0,0.41437,correct
2,0.571429,0.4,0.632456,1,0.222222,0.05,0.223607,1,0,0,0,0,0.372549,correct
3,0.571429,0.4,0.632456,0,0,0,0,1,0,0,0,0,0.377493,correct
1,0.2,0.04,0.2,0,0,0,0,0,0,0,0,0,0.072418,correct
2,0.333333,0.114286,0.338062,0,0,0,0,0,0,0,0,0,0.125397,contradictory
4,0.615385,0.25,0.632456,0,0,0,0,0,0,0,0,0,0.191217,contradictory
5,0.714286,0.285714,0.714286,0,0,0,0,1,0,0,0,0,0.397826,correct
2,0.4,0.16,0.4,1,0.222222,0.05,0.223607,0,0,0,0,0,0.145948,correct
3,0.428571,0.104167,0.433013,0,0,0,0,0.5,0,0,0,0,0.426511,correct
3,0.571429,0.4,0.632456,0,0,0,0,1,0,0,0,0,0.452991,correct
4,0.5,0.1,0.516398,0,0,0,0,0,-1,0,0,0,0.107179,correct
5,0.714286,0.510204,0.714286,0,0,0,0,1,0,0,0,0,0.457692,correct
3,0.315789,0.055556,0.316228,0,0,0,0,0,0,0,0,0,0.173104,partially_correct_incomplete
3,0.375,0.083333,0.387298,0,0,0,0,0,0,0,0,0,0.078704,contradictory
2,0.333333,0.1,0.447214,0,0,0,0,0,-1,0,0,0,0.242647,contradictory
2,0.666667,0.5,0.707107,1,0.25,0.0625,0.25,1,0,0,0,0,0.558824,correct
4,0.470588,0.181818,0.492366,0,0,0,0,1,0,0,0,0,0.443562,correct
2,0.571429,0.4,0.632456,0,0,0,0,0,0,0,0,0,0.191667,correct
7,0.583333,0.178571,0.591608,0,0,0,0,0.5,0,0,0,0,0.31951,contradictory
4,0.444444,0.25,0.5,0,0,0,0,1,0,0,0,0,0.395139,partially_correct_incomplete
4,0.571429,0.285714,0.571429,0,0,0,0,1,0,0,0,0,0.43268,correct
4,0.571429,0.285714,0.571429,0,0,0,0,1,0,0,0,0,0.437851,correct
5,0.588235,0.157143,0.597614,0,0,0,0,0.5,0,0,0,0,0.498356,correct
3,0.444444,0.285714,0.534522,1,0.181818,0.035714,0.188982,1,0,0,0,0,0.469328,correct
4,0.533333,0.25,0.534522,0,0,0,0,1,0,0,0,0,0.519408,correct
10,0.8,0.346667,0.816497,0,0,0,0,0.5,-1,0,0,0,0.234341,correct
2,0.307692,0.095238,0.308607,0,0,0,0,0,0,0,0,0,0.052521,contradictory
2,0.333333,0.095238,0.338062,0,0,0,0,0,0,0,0,0,0.033613,correct
5,0.588235,0.357143,0.597614,0,0,0,0,1,0,0,0,0,0.342607,correct
4,0.727273,0.571429,0.755929,0,0,0,0,1,0,0,0,0,0.538462,correct
5,0.666667,0.25,0.668153,0,0,0,0,1,0,0,0,0,0.397826,correct
4,0.5,0.2,0.516398,0,0,0,0,1,0,0,0,0,0.287968,correct
2,0.571429,0.4,0.632456,1,0.222222,0.05,0.223607,1,0,0,0,0,0.447059,partially_correct_incomplete
4,0.727273,0.4,0.730297,0,0,0,0,1,0,0,0,0,0.623529,correct
4,0.571429,0.25,0.57735,0,0,0,0,1,0,0,0,0,0.463072,correct
2,0.266667,0.04,0.282843,0,0,0,0,0,-1,0,0,0,0.072222,correct
4,0.470588,0.181818,0.492366,0,0,0,0,1,0,0,0,0,0.399079,correct
4,0.615385,0.285714,0.617213,0,0,0,0,1,0,0,0,0,0.461251,correct
2,0.285714,0.1,0.316228,0,0,0,0,0,0,0,0,0,0.0625,partially_correct_incomplete
2,0.333333,0.095238,0.338062,0,0,0,0,0.5,0,0,0,0,0.214426,correct
2,0.4,0.08,0.4,0,0,0,0,0,0,0,0,0,0.023529,partially_correct_incomplete
4,0.380952,0.090909,0.381385,0,0,0,0,0.5,0,0,0,0,0.193205,partially_correct_incomplete
5,0.625,0.216667,0.645497,0,0,0,0,1,0,0,0,0,0.416765,correct
2,0.235294,0.033333,0.258199,0,0,0,0,0,0,0,0,0,0.106913,contradictory
0,0,0,0,0,0,0,0,0,0,0,0,0,0.185897,non_domain
4,0.5,0.2,0.516398,0,0,0,0,1,0,0,0,0,0.303529,contradictory
5,0.714286,0.285714,0.714286,0,0,0,0,1,0,0,0,0,0.454658,correct
1,0.222222,0.05,0.223607,1,0.25,0.0625,0.25,0,0,0,0,0,0.088235,contradictory
1,0.25,0.066667,0.258199,0,0,0,0,0,0,0,0,0,0.083333,correct
6,0.48,0.133333,0.489898,0,0,0,0,1,0,0,0,0,0.274434,correct
4,0.571429,0.142857,0.571429,0,0,0,0,0.5,-1,0,0,0,0.181642,contradictory
4,0.533333,0.222222,0.544331,0,0,0,0,1,0,0,0,0,0.351961,correct
6,0.705882,0.545455,0.738549,0,0,0,0,1,0,0,0,0,0.469786,correct
3,0.666667,0.5,0.707107,0,0,0,0,1,0,0,0,0,0.452991,correct
4,0.571429,0.25,0.57735,0,0,0,0,1,0,0,0,0,0.420956,correct
1,0.25,0.066667,0.258199,0,0,0,0,0,0,0,0,0,0.384615,correct
3,0.4,0.083333,0.400892,0,0,0,0,0.5,0,0,0,0,0.239706,partially_correct_incomplete
1,0.111111,0.013889,0.117851,0,0,0,0,0,0,0,0,0,0.142776,partially_correct_incomplete
1,0.166667,0.028571,0.169031,0,0,0,0,0,0,0,0,0,0.15,partially_correct_incomplete
3,0.545455,0.178571,0.566947,0,0,0,0,0.5,0,0,0,0,0.479412,correct
2,0.285714,0.05,0.316228,0,0,0,0,0,0,0,0,0,0.333929,partially_correct_incomplete
2,0.307692,0.047619,0.308607,0,0,0,0,0,0,0,0,0,0.15014,partially_correct_incomplete
3,0.333333,0.083333,0.33541,0,0,0,0,0.5,-1,0,0,0,0.179766,correct
4,0.571429,0.285714,0.571429,1,0.181818,0.035714,0.188982,1,0,0,0,0,0.45042,correct
3,0.352941,0.128571,0.358569,0,0,0,0,0.5,0,0,0,0,0.201797,correct
3,0.666667,0.5,0.707107,0,0,0,0,1,0,0,0,0,0.5,correct
5,0.625,0.216667,0.645497,0,0,0,0,1,0,0,0,0,0.378877,correct
1,0.166667,0.028571,0.169031,0,0,0,0,0,0,0,0,0,0.014706,contradictory
4,0.666667,0.333333,0.666667,0,0,0,0,1,0,0,0,0,0.445378,correct
3,0.352941,0.075758,0.369274,0,0,0,0,0.5,0,0,0,0,0.206563,correct
3,0.315789,0.088889,0.316228,1,0.153846,0.027778,0.166667,0.5,0,0,0,0,0.236438,contradictory
1,0.222222,0.05,0.223607,1,0.25,0.0625,0.25,0,0,0,0,0,0.121324,partially_correct_incomplete
3,0.4,0.25,0.5,0,0,0,0,1,0,0,0,0,0.24764,contradictory
6,0.666667,0.181818,0.683763,0,0,0,0,1,0,0,0,0,0.383995,correct
3,0.666667,0.5,0.707107,0,0,0,0,1,0,0,0,0,0.566239,correct
5,0.416667,0.12037,0.481125,0,0,0,0,1,0,0,0,0,0.230742,correct
6,0.461538,0.125,0.51031,0,0,0,0,1,-1,0,0,0,0.240595,correct
3,0.25,0.022222,0.258199,0,0,0,0,0.2,0,0,0,0,0.634921,contradictory
3,0.315789,0.05,0.387298,0,0,0,0,0.266667,0,0,0,0,0.928571,contradictory
2,0.210526,0.033333,0.258199,0,0,0,0,0.2,0,0,0,0,0.875,partially_correct_incomplete
4,0.363636,0.038095,0.39036,0,0,0,0,0.333333,0,0,0,0,0.570833,contradictory
8,0.551724,0.07619,0.552052,0,0,0,0,0.6,0,0,0,0,0.667407,contradictory
5,0.333333,0.022222,0.333333,0,0,0,0,0.333333,-1,0,0,0,0.323249,correct
4,0.266667,0.017778,0.266667,0,0,0,0,0.266667,-1,0,0,0,0.382073,partially_correct_incomplete
1,0.090909,0.009524,0.09759,0,0,0,0,0.066667,0,0,0,0,0.30873,irrelevant
3,0.230769,0.054545,0.23355,0,0,0,0,0.333333,0,0,0,0,0.396753,partially_correct_incomplete
7,0.466667,0.057778,0.466667,0,0,0,0,0.6,0,0,0,0,0.478278,contradictory
6,0.545455,0.114286,0.58554,0,0,0,0,0.533333,0,0,0,0,0.680556,partially_correct_incomplete
4,0.380952,0.044444,0.421637,0,0,0,0,0.266667,0,0,0,0,0.693122,contradictory
2,0.181818,0.019048,0.19518,0,0,0,0,0.133333,0,0,0,0,0.451247,correct
5,0.434783,0.091667,0.456435,0,0,0,0,0.466667,0,0,0,0,0.634921,contradictory
5,0.416667,0.081481,0.430331,0,0,0,0,0.466667,0,0,0,0,0.624762,contradictory
4,0.307692,0.060606,0.3114,0,0,0,0,0.4,0,0,0,0,0.484967,contradictory
2,0.153846,0.012121,0.1557,0,0,0,0,0.133333,-1,0,-1,0,0.503451,contradictory
0,0,0,0,0,0,0,0,0,0,0,0,0,0,non_domain
5,0.434783,0.058333,0.456435,0,0,0,0,0.466667,0,0,0,0,0.680556,contradictory
3,0.285714,0.033333,0.316228,0,0,0,0,0.2,0,0,0,0,0.594104,contradictory
2,0.210526,0.033333,0.258199,0,0,0,0,0.133333,0,0,0,0,0.678571,contradictory
4,0.421053,0.066667,0.516398,0,0,0,0,0.266667,0,0,0,0,0.75,partially_correct_incomplete
2,0.181818,0.019048,0.19518,0,0,0,0,0.133333,0,0,0,0,0.245225,contradictory
1,0.105263,0.016667,0.129099,0,0,0,0,0.066667,0,0,0,0,0.338235,contradictory
8,0.551724,0.07619,0.552052,0,0,0,0,0.666667,0,0,0,0,0.618889,correct
1,0.105263,0.016667,0.129099,0,0,0,0,0.066667,0,0,0,0,0.678571,partially_correct_incomplete
7,0.636364,0.142857,0.68313,0,0,0,0,0.6,0,0,0,0,0.857143,partially_correct_incomplete
3,0.26087,0.041667,0.273861,0,0,0,0,0.2,0,0,0,0,0.412698,contradictory
1,0.095238,0.011111,0.105409,0,0,0,0,0.066667,0,0,0,0,0.357143,contradictory
2,0.210526,0.033333,0.258199,0,0,0,0,0.133333,0,0,0,0,0.625,contradictory
2,0.210526,0.033333,0.258199,0,0,0,0,0.133333,0,0,0,0,0.678571,partially_correct_incomplete
2,0.190476,0.022222,0.210819,0,0,0,0,0.133333,-1,0,0,0,0.619048,contradictory
0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333,contradictory
0,0,0,0,0,0,0,0,0,0,0,0,0,0.325556,contradictory
8,0.432432,0.042424,0.440386,0,0,0,0,0.6,0,0,0,0,0.553935,contradictory
9,0.461538,0.047222,0.474342,0,0,0,0,0.8,0,0,0,0,0.555879,contradictory
7,0.466667,0.057778,0.466667,0,0,0,0,0.6,0,0,0,0,0.529712,correct
3,0.3,0.12,0.34641,0,0,0,0,0.333333,0,0,0,0,0.870588,contradictory
5,0.37037,0.027778,0.372678,0,0,0,0,0.333333,0,0,0,0,0.458598,contradictory
4,0.296296,0.022222,0.298142,0,0,0,0,0.266667,0,0,0,0,0.480808,contradictory
5,0.434783,0.091667,0.456435,0,0,0,0,0.466667,0,0,0,0,0.644841,partially_correct_incomplete
4,0.333333,0.044444,0.344265,0,0,0,0,0.4,0,0,0,0,0.404762,contradictory
6,0.4,0.08,0.4,0,0,0,0,0.533333,0,0,0,0,0.422604,partially_correct_incomplete
4,0.380952,0.177778,0.421637,0,0,0,0,0.4,0,0,0,0,0.72549,partially_correct_incomplete
3,0.272727,0.028571,0.29277,0,0,0,0,0.266667,0,0,0,0,0.682993,partially_correct_incomplete
3,0.193548,0.0125,0.193649,0,0,0,0,0.2,0,0,0,0,0.333565,partially_correct_incomplete
4,0.235294,0.014035,0.23694,0,0,0,0,0.266667,0,0,0,0,0.398136,partially_correct_incomplete
7,0.466667,0.057778,0.466667,0,0,0,0,0.6,0,0,0,0,0.54881,correct
4,0.275862,0.019048,0.276026,0,0,0,0,0.266667,0,0,0,0,0.369471,contradictory
5,0.333333,0.048889,0.333333,0,0,0,0,0.466667,0,0,0,0,0.408879,contradictory
5,0.357143,0.025641,0.358057,0,0,0,0,0.333333,0,0,0,0,0.587528,contradictory
4,0.25,0.015686,0.25049,0,0,0,0,0.266667,0,0,0,0,0.430802,contradictory
5,0.416667,0.081481,0.430331,0,0,0,0,0.466667,0,0,0,0,0.524762,partially_correct_incomplete
3,0.24,0.02,0.244949,0,0,0,0,0.333333,0,0,0,0,0.41039,partially_correct_incomplete
1,0.095238,0.011111,0.105409,0,0,0,0,0.2,0,0,0,0,0.238095,contradictory
1,0.111111,0.022222,0.149071,0,0,0,0,0.066667,0,0,0,0,0.666667,partially_correct_incomplete
2,0.2,0.026667,0.23094,0,0,0,0,0.2,0,0,0,0,0.619048,partially_correct_incomplete
5,0.357143,0.025641,0.358057,0,0,0,0,0.333333,0,0,0,0,0.506667,partially_correct_incomplete
8,0.4,0.026667,0.413118,0,0,0,0,0.533333,0,0,0,0,0.510492,contradictory
8,0.307692,0.018018,0.339581,0,0,0,0,0.533333,0,0,0,0,0.470961,contradictory
6,0.428571,0.061538,0.429669,0,0,0,0,0.533333,0,0,0,0,0.406296,partially_correct_incomplete
1,0.1,0.013333,0.11547,0,0,0,0,0.066667,0,0,0,0,0.237037,irrelevant
4,0.285714,0.020513,0.286446,0,0,0,0,0.333333,0,0,0,0,0.314739,contradictory
8,0.592593,0.088889,0.596285,0,0,0,0,0.666667,0,0,0,0,0.731746,partially_correct_incomplete
9,0.486486,0.051515,0.495434,0,0,0,0,0.8,0,0,0,0,0.522981,correct
6,0.444444,0.055556,0.447214,0,0,0,0,0.6,0,0,0,0,0.632723,contradictory
5,0.454545,0.104762,0.48795,0,0,0,0,0.466667,0,0,0,0,0.644841,partially_correct_incomplete
6,0.48,0.053333,0.489898,0,0,0,0,0.533333,0,0,0,0,0.615873,contradictory
7,0.5,0.05641,0.50128,0,0,0,0,0.666667,0,0,0,0,0.569902,contradictory
5,0.3125,0.027451,0.313112,0,0,0,0,0.4,0,0,0,0,0.407584,correct
3,0.24,0.02,0.244949,0,0,0,0,0.266667,0,0,0,0,0.504435,partially_correct_incomplete
7,0.466667,0.057778,0.466667,0,0,0,0,0.6,0,0,0,0,0.54881,correct
3,0.272727,0.028571,0.29277,0,0,0,0,0.266667,0,0,0,0,0.673469,partially_correct_incomplete
7,0.482759,0.061905,0.483046,0,0,0,0,0.6,0,0,0,0,0.490462,contradictory
6,0.413793,0.038095,0.414039,0,0,0,0,0.6,0,0,0,0,0.698639,contradictory
4,0.333333,0.044444,0.344265,0,0,0,0,0.466667,0,0,0,0,0.556667,contradictory
7,0.451613,0.0625,0.451848,0,0,0,0,0.6,0,0,0,0,0.467361,partially_correct_incomplete
3,0.26087,0.025,0.273861,0,0,0,0,0.2,0,0,0,0,0.378095,contradictory
3,0.25,0.022222,0.258199,0,0,0,0,0.2,0,0,0,0,0.32716,contradictory
6,0.363636,0.022222,0.365148,0,0,0,0,0.6,0,0,0,0,0.492613,contradictory
2,0.2,0.026667,0.23094,0,0,0,0,0.133333,0,0,0,0,0.542857,contradictory
4,0.333333,0.02963,0.344265,0,0,0,0,0.266667,0,0,0,0,0.513389,contradictory
5,0.285714,0.016667,0.288675,0,0,0,0,0.4,0,0,0,0,0.36712,contradictory
5,0.333333,0.022222,0.333333,0,0,0,0,0.333333,0,0,0,0,0.452063,correct
6,0.4,0.026667,0.4,0,0,0,0,0.4,0,0,0,0,0.54836,correct
7,0.5,0.046154,0.50128,0,0,0,0,0.466667,0,0,0,0,0.514957,contradictory
8,0.296296,0.023932,0.330759,0,0,0,0,0.533333,0,0,0,0,0.679357,contradictory
6,0.428571,0.041026,0.429669,0,0,0,0,0.533333,0,0,0,0,0.632723,contradictory
3,0.25,0.022222,0.258199,0,0,0,0,0.2,0,0,0,0,0.371429,partially_correct_incomplete
5,0.4,0.113333,0.408248,0,0,0,0,0.4,0,0,0,0,0.733333,partially_correct_incomplete
7,0.304348,0.027957,0.324617,0,0,0,0,0.6,-1,0,0,0,0.291354,contradictory
7,0.378378,0.027273,0.385337,0,0,0,0,0.533333,0,0,0,-1,0.452976,contradictory
3,0.315789,0.05,0.387298,0,0,0,0,0.2,0,0,0,0,0.678571,contradictory
3,0.272727,0.047619,0.29277,0,0,0,0,0.266667,0,0,0,0,0.452848,partially_correct_incomplete
5,0.434783,0.041667,0.456435,0,0,0,0,0.4,0,0,0,0,0.642328,contradictory
5,0.416667,0.051852,0.430331,0,0,0,0,0.4,0,0,0,-1,0.517778,contradictory
7,0.205882,0.011321,0.248264,0,0,0,0,0.466667,-1,0,0,-1,0.356927,contradictory
8,0.592593,0.088889,0.596285,0,0,0,0,0.733333,0,0,0,0,0.598148,correct
2,0.4,0.166667,0.408248,0,0,0,0,0.4,0,0,0,0,0.4153,correct
2,0.5,0.25,0.5,0,0,0,0,0.4,0,0,0,0,0.409664,correct
7,0.666667,0.136364,0.667424,6,0.571429,0.109091,0.572078,0.2,0,0,0,0,0.243022,correct
2,0.444444,0.2,0.447214,0,0,0,0,0.4,0,0,0,0,0.436822,correct
4,0.666667,0.5,0.707107,1,0.111111,0.0125,0.111803,0.4,0,0,0,0,0.190247,correct
8,0.695652,0.169231,0.701646,6,0.521739,0.138462,0.526235,0,0,0,0,0,0.202989,contradictory
8,0.666667,0.157143,0.676123,6,0.5,0.128571,0.507093,0,0,0,0,0,0.237075,contradictory
9,0.75,0.135714,0.760639,6,0.5,0.1,0.507093,0,0,0,0,0,0.227962,contradictory
3,0.352941,0.128571,0.358569,3,0.352941,0.128571,0.358569,0,0,0,0,0,0.318484,partially_correct_incomplete
6,0.571429,0.181818,0.572078,5,0.47619,0.118182,0.476731,0.2,0,0,0,0,0.226503,correct
4,1,1,1,0,0,0,0,0.6,0,0,0,0,0.326923,correct
2,0.363636,0.142857,0.377964,0,0,0,0,0.2,0,0,0,0,0.084211,contradictory
3,0.461538,0.214286,0.46291,0,0,0,0,0.4,0,0,0,0,0.165331,correct
2,0.666667,0.5,0.707107,0,0,0,0,0.2,0,0,0,0,0.666667,correct
4,0.727273,0.571429,0.755929,1,0.117647,0.014286,0.119523,0.2,0,0,0,0,0.217425,correct
2,0.5,0.25,0.5,1,0.142857,0.025,0.158114,0,0,0,0,0,0.213445,partially_correct_incomplete
6,0.857143,0.734694,0.857143,1,0.117647,0.014286,0.119523,0.2,0,0,0,0,0.224496,partially_correct_incomplete
1,0.222222,0.05,0.223607,0,0,0,0,0.2,0,0,0,0,0.194444,partially_correct_incomplete
1,0.25,0.0625,0.25,0,0,0,0,0.2,0,0,0,0,0.219048,correct
2,0.363636,0.071429,0.377964,1,0.117647,0.014286,0.119523,0,0,0,0,0,0.112245,correct
4,1,1,1,1,0.142857,0.025,0.158114,0,0,0,0,0,0.178571,correct
2,0.5,0.25,0.5,0,0,0,0,0.4,0,0,0,0,0.327731,correct
2,0.5,0.25,0.5,0,0,0,0,0.4,0,0,0,0,0.270588,correct
6,0.6,0.18,0.6,6,0.6,0.18,0.6,0.4,0,0,0,0,0.275832,correct
7,0.7,0.49,0.7,6,0.6,0.18,0.6,0.4,0,0,0,0,0.27783,correct
2,0.571429,0.333333,0.57735,1,0.153846,0.033333,0.182574,0,0,0,0,0,0.238095,partially_correct_incomplete
1,0.166667,0.05,0.223607,1,0.166667,0.05,0.223607,0,0,0,0,0,0.4375,partially_correct_incomplete
5,0.526316,0.111111,0.527046,2,0.210526,0.022222,0.210819,0,0,0,0,0,0.284586,partially_correct_incomplete
3,0.5,0.15625,0.53033,0,0,0,0,0.6,0,0,0,0,0.097689,correct
4,0.470588,0.114286,0.478091,2,0.235294,0.028571,0.239046,0.2,0,0,0,0,0.178518,correct
1,0.25,0.0625,0.25,0,0,0,0,0,0,0,0,0,0.070588,correct
5,0.666667,0.5,0.707107,1,0.111111,0.0125,0.111803,0.4,0,0,0,0,0.160337,correct
3,0.375,0.15,0.387298,3,0.375,0.15,0.387298,0,0,0,0,0,0.28799,correct
2,0.5,0.25,0.5,1,0.142857,0.025,0.158114,0.2,0,0,0,0,0.170673,correct
3,0.333333,0.0625,0.33541,2,0.222222,0.05,0.223607,0,0,0,0,0,0.283801,correct
2,0.666667,0.5,0.707107,0,0,0,0,0.4,0,0,0,0,0.5,correct
2,0.5,0.25,0.5,0,0,0,0,0.4,0,0,0,0,0.338235,correct
4,0.888889,0.8,0.894427,1,0.133333,0.02,0.141421,0.2,0,0,0,0,0.142857,correct
3,0.428571,0.071429,0.428571,1,0.117647,0.014286,0.119523,0,0,0,0,0,0.310456,correct
1,1,1,1,0,0,0,0,0.2,0,0,0,0,0.5,correct
1,1,1,1,0,0,0,0,0.2,0,0,0,0,1,correct
2,0.5,0.25,0.5,0,0,0,0,0.4,0,0,0,0,0.409664,correct
10,0.782609,0.315385,0.789352,5,0.434783,0.1,0.438529,0.2,0,0,0,0,0.231057,correct
4,0.533333,0.32,0.565685,0,0,0,0,0.4,0,0,0,0,0.417255,correct
2,0.444444,0.1,0.447214,1,0.133333,0.02,0.141421,0.4,0,0,0,0,0.175,correct
4,0.571429,0.326531,0.571429,1,0.117647,0.014286,0.119523,0.2,0,0,0,0,0.234365,partially_correct_incomplete
2,0.222222,0.03125,0.223607,1,0.111111,0.0125,0.111803,0.2,0,0,0,0,0.166807,partially_correct_incomplete
4,0.363636,0.1,0.3698,3,0.315789,0.1,0.316228,0,0,0,0,-1,0.185509,partially_correct_incomplete
3,0.375,0.05,0.387298,3,0.375,0.05,0.387298,0,0,0,0,0,0.278912,contradictory
2,0.5,0.25,0.5,0,0,0,0,0.2,0,0,0,0,0.107143,correct
4,1,1,1,0,0,0,0,0.6,0,0,0,0,0.261538,correct
1,0.25,0.0625,0.25,0,0,0,0,0,0,0,0,0,0.128205,correct
4,0.888889,0.8,0.894427,1,0.133333,0.02,0.141421,0.2,0,0,0,0,0.119048,correct
2,0.571429,0.333333,0.57735,0,0,0,0,0,0,0,0,0,0.107143,correct
7,0.666667,0.336364,0.667424,6,0.571429,0.163636,0.572078,0.4,0,0,0,0,0.316524,correct
6,0.6,0.18,0.6,6,0.6,0.18,0.6,0.4,0,0,0,0,0.303415,correct
6,0.666667,0.225,0.67082,6,0.666667,0.225,0.67082,0,0,0,0,0,0.260221,correct
5,0.555556,0.1375,0.559017,0,0,0,0,0.4,0,0,0,0,0.302632,correct
10,0.75,0.378571,0.760639,6,0.5,0.128571,0.507093,0.2,0,0,0,0,0.227962,correct
2,0.666667,0.5,0.707107,0,0,0,0,0.4,0,0,0,0,1,correct
4,0.380952,0.090909,0.381385,1,0.095238,0.009091,0.095346,0.4,0,0,0,0,0.202648,correct
2,0.363636,0.081633,0.377964,0,0,0,0,0.4,0,0,0,0,0.176609,correct
4,0.533333,0.32,0.565685,0,0,0,0,0.4,0,0,0,0,0.347712,correct
2,0.5,0.25,0.5,0,0,0,0,0.2,0,0,0,0,0.085714,correct
0,0,0,0,0,0,0,0,0,0,0,0,0,0.246212,non_domain
1,0.25,0.0625,0.25,0,0,0,0,0,0,0,0,0,0.088235,partially_correct_incomplete
1,0.285714,0.083333,0.288675,0,0,0,0,0.2,0,0,0,0,0,correct
